fips,population,county,state,old_rate,rate
29181,14100,Ripley County,Missouri,-24.26241135,-0.242624114
29183,360485,St. Charles County,Missouri,12.42132128,0.124213213
29185,9805,St. Clair County,Missouri,-5.313615502,-0.053136155
29186,18145,Ste. Genevieve County,Missouri,1.840727473,0.018407275
29187,65359,St. Francois County,Missouri,2.391407457,0.023914075
29189,998954,St. Louis County,Missouri,0.517641453,0.005176415
29195,23370,Saline County,Missouri,-0.158322636,-0.001583226
29197,4431,Schuyler County,Missouri,-9.004739336,-0.090047393
29199,4843,Scotland County,Missouri,-2.622341524,-0.026223415
29201,39191,Scott County,Missouri,-2.888418259,-0.028884183
29203,8441,Shannon County,Missouri,-16.70418197,-0.16704182
29205,6373,Shelby County,Missouri,-4.236623254,-0.042366233
29207,29968,Stoddard County,Missouri,-4.32461292,-0.043246129
29209,32202,Stone County,Missouri,-3.496677225,-0.034966772
29211,6714,Sullivan County,Missouri,-10.64938934,-0.106493893
29213,51675,Taney County,Missouri,8.497339139,0.084973391
29215,26008,Texas County,Missouri,-5.848200554,-0.058482006
29217,21159,Vernon County,Missouri,-6.862328087,-0.068623281
29219,32513,Warren County,Missouri,9.285516563,0.092855166
29221,25195,Washington County,Missouri,-6.671958722,-0.066719587
29223,13521,Wayne County,Missouri,-18.8373641,-0.188373641
29225,36202,Webster County,Missouri,7.963648417,0.079636484
29227,2171,Worth County,Missouri,-9.120221096,-0.091202211
29229,18815,Wright County,Missouri,-3.332447515,-0.033324475
29510,319294,St. Louis city,Missouri,-5.548491359,-0.055484914
30001,9246,Beaverhead County,Montana,1.351935972,0.01351936
30003,12865,Big Horn County,Montana,2.013214147,0.020132141
30005,6491,Blaine County,Montana,8.519488523,0.085194885
30007,5612,Broadwater County,Montana,20.70563079,0.207056308
30009,10078,Carbon County,Montana,3.919428458,0.039194285
30011,1160,Carter County,Montana,21.98275862,0.219827586
30013,81327,Cascade County,Montana,3.795787377,0.037957874
30015,5813,Chouteau County,Montana,1.410631344,0.014106313
30017,11699,Custer County,Montana,1.436020173,0.014360202
30019,1751,Daniels County,Montana,-5.139920046,-0.0513992
30021,8966,Dawson County,Montana,-0.289984385,-0.002899844
30023,9298,Deer Lodge County,Montana,1.322865132,0.013228651
30025,2890,Fallon County,Montana,5.501730104,0.055017301
30027,11586,Fergus County,Montana,-1.208354911,-0.012083549
30029,90928,Flathead County,Montana,14.76882808,0.147688281
30031,89513,Gallatin County,Montana,32.89689766,0.328968977
30033,1206,Garfield County,Montana,-2.736318408,-0.027363184
30035,13399,Glacier County,Montana,2.828569296,0.028285693
30037,884,Golden Valley County,Montana,-6.900452489,-0.069004525
30039,3079,Granite County,Montana,7.469957778,0.074699578
30041,16096,Hill County,Montana,1.323310139,0.013233101
30043,11406,Jefferson County,Montana,5.953007189,0.059530072
30045,2072,Judith Basin County,Montana,-2.364864865,-0.023648649
30047,28746,Lake County,Montana,8.307242747,0.083072427
30049,63395,Lewis and Clark County,Montana,11.9536241,0.119536241
30051,2339,Liberty County,Montana,-16.24625909,-0.162462591
30053,19687,Lincoln County,Montana,-0.050794941,-0.000507949
30055,1734,McCone County,Montana,-0.288350634,-0.002883506
30057,7691,Madison County,Montana,12.11806007,0.121180601
30059,1891,Meagher County,Montana,1.903754627,0.019037546
30061,4223,Mineral County,Montana,7.388112716,0.073881127
30063,109299,Missoula County,Montana,7.889367698,0.078893677
30065,4538,Musselshell County,Montana,4.23093874,0.042309387
30067,15636,Park County,Montana,9.944998721,0.099449987
30069,494,Petroleum County,Montana,0.4048583,0.004048583
30071,4253,Phillips County,Montana,-0.846461321,-0.008464613
30073,6153,Pondera County,Montana,-4.144319844,-0.041443198
30075,1743,Powder River County,Montana,-2.81124498,-0.02811245
30077,7027,Powell County,Montana,-1.152696741,-0.011526967
30079,1179,Prairie County,Montana,-7.718405428,-0.077184054
30081,40212,Ravalli County,Montana,9.852780265,0.098527803
30083,9746,Richland County,Montana,17.90478145,0.179047815
30085,10425,Roosevelt County,Montana,3.539568345,0.035395683
30087,9233,Rosebud County,Montana,-9.790967183,-0.097909672
30089,11413,Sanders County,Montana,8.648032945,0.086480329
30091,3384,Sheridan County,Montana,4.580378251,0.045803783
30093,34200,Silver Bow County,Montana,2.728070175,0.027280702
30095,9117,Stillwater County,Montana,-1.689152133,-0.016891521
30097,3651,Sweet Grass County,Montana,0.739523418,0.007395234
30099,6073,Teton County,Montana,2.519347933,0.025193479
30101,5324,Toole County,Montana,-6.630353118,-0.066303531
30103,718,Treasure County,Montana,6.128133705,0.061281337
30105,7369,Valley County,Montana,2.836205727,0.028362057
30107,2168,Wheatland County,Montana,-4.566420664,-0.045664207
30109,1017,Wibaux County,Montana,-7.866273353,-0.078662734
30111,147972,Yellowstone County,Montana,11.32579137,0.113257914
31001,31364,Adams County,Nebraska,-0.506950644,-0.005069506
31003,6685,Antelope County,Nebraska,-5.833956619,-0.058339566
31005,460,Arthur County,Nebraska,-5.652173913,-0.056521739
31007,690,Banner County,Nebraska,-2.31884058,-0.023188406
31009,478,Blaine County,Nebraska,-9.832635983,-0.09832636
31011,5505,Boone County,Nebraska,-2.288828338,-0.022888283
31013,11308,Box Butte County,Nebraska,-4.1209763,-0.041209763
31015,2099,Boyd County,Nebraska,-13.76846117,-0.137684612
31017,3145,Brown County,Nebraska,-7.694753577,-0.076947536
31019,46102,Buffalo County,Nebraska,8.637369312,0.086373693
31021,6858,Burt County,Nebraska,-1.983085448,-0.019830854
31023,8395,Butler County,Nebraska,-0.30970816,-0.003097082
31025,25241,Cass County,Nebraska,5.376173686,0.053761737
31027,8852,Cedar County,Nebraska,-5.332128333,-0.053321283
31029,3966,Chase County,Nebraska,-1.840645487,-0.018406455
31031,5713,Cherry County,Nebraska,-4.516016104,-0.045160161
31033,9998,Cheyenne County,Nebraska,-5.301060212,-0.053010602
31035,6542,Clay County,Nebraska,-6.695200245,-0.066952002
31037,10515,Colfax County,Nebraska,0.637184974,0.00637185
31039,9139,Cuming County,Nebraska,-1.378706642,-0.013787066
31041,10939,Custer County,Nebraska,-3.601791754,-0.036017918
31043,21006,Dakota County,Nebraska,2.742073693,0.027420737
31045,9182,Dawes County,Nebraska,-10.7057286,-0.107057286
31047,24326,Dawson County,Nebraska,-0.883828003,-0.00883828
31049,1941,Deuel County,Nebraska,-5.306543019,-0.05306543
31051,6000,Dixon County,Nebraska,-6.566666667,-0.065666667
31053,36691,Dodge County,Nebraska,1.297320869,0.012973209
31055,517110,Douglas County,Nebraska,13.03707142,0.130370714
31057,2008,Dundy County,Nebraska,-17.62948207,-0.176294821
31059,5890,Fillmore County,Nebraska,-5.755517827,-0.057555178
31061,3225,Franklin County,Nebraska,-10.41860465,-0.104186047
31063,2756,Frontier County,Nebraska,-8.599419448,-0.085994194
31065,4959,Furnas County,Nebraska,-6.513409962,-0.0651341
31067,22311,Gage County,Nebraska,-2.720631079,-0.027206311
31069,2057,Garden County,Nebraska,-8.896451142,-0.088964511
31071,2049,Garfield County,Nebraska,-11.51781357,-0.115178136
31073,2044,Gosper County,Nebraska,-7.387475538,-0.073874755
31075,614,Grant County,Nebraska,-0.488599349,-0.004885993
31077,2538,Greeley County,Nebraska,-13.79038613,-0.137903861
31079,58607,Hall County,Nebraska,7.316532155,0.073165322
31081,9124,Hamilton County,Nebraska,3.342832091,0.033428321
31083,3423,Harlan County,Nebraska,-10.22494888,-0.102249489
31085,967,Hayes County,Nebraska,-11.47880041,-0.114788004
31087,2908,Hitchcock County,Nebraska,-10.04126547,-0.100412655
31089,10435,Holt County,Nebraska,-2.951605175,-0.029516052
31091,736,Hooker County,Nebraska,-3.39673913,-0.033967391
31093,6274,Howard County,Nebraska,3.2036978,0.032036978
31095,7547,Jefferson County,Nebraska,-4.067841526,-0.040678415
31097,5217,Johnson County,Nebraska,1.399271612,0.013992716
31099,6489,Kearney County,Nebraska,3.066728309,0.030667283
31101,8368,Keith County,Nebraska,-0.394359465,-0.003943595
31103,824,Keya Paha County,Nebraska,-6.674757282,-0.066747573
31105,3821,Kimball County,Nebraska,-10.12823868,-0.101282387
31107,8701,Knox County,Nebraska,-3.562808873,-0.035628089
31109,285407,Lancaster County,Nebraska,13.03436846,0.130343685
31111,36288,Lincoln County,Nebraska,-4.442239859,-0.044422399
31113,763,Logan County,Nebraska,-6.159895151,-0.061598952
31115,632,Loup County,Nebraska,-3.955696203,-0.039556962
31117,539,McPherson County,Nebraska,-25.97402597,-0.25974026
31119,34876,Madison County,Nebraska,2.032916619,0.020329166
31121,7845,Merrick County,Nebraska,-2.256214149,-0.022562141
31123,5042,Morrill County,Nebraska,-9.65886553,-0.096588655
31125,3735,Nance County,Nebraska,-9.504685408,-0.095046854
31127,7248,Nemaha County,Nebraska,-2.400662252,-0.024006623
31129,4500,Nuckolls County,Nebraska,-9,-0.09
31131,15740,Otoe County,Nebraska,1.092757306,0.010927573
31133,2773,Pawnee County,Nebraska,-8.258204111,-0.082582041
31135,2970,Perkins County,Nebraska,-3.771043771,-0.037710438
31137,9188,Phelps County,Nebraska,-2.394427514,-0.023944275
31139,7266,Pierce County,Nebraska,0.701899257,0.007018993
31141,32237,Platte County,Nebraska,6.387070757,0.063870708
31143,5406,Polk County,Nebraska,-3.551609323,-0.035516093
31145,11055,Red Willow County,Nebraska,-3.193125283,-0.031931253
31147,8363,Richardson County,Nebraska,-5.88305632,-0.058830563
31149,1526,Rock County,Nebraska,-17.30013106,-0.173001311
31151,14200,Saline County,Nebraska,0.647887324,0.006478873
31153,158840,Sarpy County,Nebraska,19.99748174,0.199974817
31155,20780,Saunders County,Nebraska,7.208854668,0.072088547
31157,36970,Scotts Bluff County,Nebraska,-2.396537733,-0.023965377
31159,16750,Seward County,Nebraska,5.128358209,0.051283582
31161,5469,Sheridan County,Nebraska,-6.253428415,-0.062534284
31163,3152,Sherman County,Nebraska,-6.123096447,-0.061230964
31165,1311,Sioux County,Nebraska,-13.42486651,-0.134248665
31167,6129,Stanton County,Nebraska,-4.682656225,-0.046826562
31169,5228,Thayer County,Nebraska,-3.710788064,-0.037107881
31171,647,Thomas County,Nebraska,3.400309119,0.034003091
31173,6940,Thurston County,Nebraska,-2.406340058,-0.024063401
31175,4260,Valley County,Nebraska,-4.718309859,-0.047183099
31177,20234,Washington County,Nebraska,3.118513393,0.031185134
31179,9595,Wayne County,Nebraska,1.063053674,0.010630537
31181,3812,Webster County,Nebraska,-10.93913956,-0.109391396
31183,818,Wheeler County,Nebraska,-5.378973105,-0.053789731
31185,13665,York County,Nebraska,3.366264179,0.033662642
32001,24877,Churchill County,Nevada,2.568637697,0.025686377
32003,1951269,Clark County,Nevada,16.10193161,0.161019316
32005,46997,Douglas County,Nevada,5.300338319,0.053003383
32007,48818,Elko County,Nevada,10.00450653,0.100045065
32009,783,Esmeralda County,Nevada,-6.896551724,-0.068965517
32011,1987,Eureka County,Nevada,-6.643180674,-0.066431807
32013,16528,Humboldt County,Nevada,4.580106486,0.045801065
32015,5775,Lander County,Nevada,-0.70995671,-0.007099567
32017,5345,Lincoln County,Nevada,-15.82787652,-0.158278765
32019,51980,Lyon County,Nevada,13.95729127,0.139572913
32021,4772,Mineral County,Nevada,-4.568315172,-0.045683152
32023,43946,Nye County,Nevada,17.39635007,0.173963501
32027,6753,Pershing County,Nevada,-1.525248038,-0.01525248
32029,4010,Storey County,Nevada,2.344139651,0.023441397
32031,421407,Washoe County,Nevada,15.44468886,0.154446889
32033,10030,White Pine County,Nevada,-9.471585244,-0.094715852
32510,55274,Carson City,Nevada,6.08785324,0.060878532
33001,60088,Belknap County,New Hampshire,6.019504726,0.060195047
33003,47818,Carroll County,New Hampshire,4.78690033,0.047869003
33005,77117,Cheshire County,New Hampshire,-0.85454569,-0.008545457
33007,33055,Coos County,New Hampshire,-5.40614128,-0.054061413
33009,89118,Grafton County,New Hampshire,2.244215534,0.022442155
33011,400721,Hillsborough County,New Hampshire,5.544006928,0.055440069
33013,146445,Merrimack County,New Hampshire,5.027826146,0.050278261
33015,295223,Rockingham County,New Hampshire,6.419892759,0.064198928
33017,123143,Strafford County,New Hampshire,6.290247923,0.062902479
33019,43742,Sullivan County,New Hampshire,-1.552283846,-0.015522838
34001,274549,Atlantic County,New Jersey,-0.005463506,-5.46351E-05
34003,905116,Bergen County,New Jersey,5.592211385,0.055922114
34005,448734,Burlington County,New Jersey,2.925118221,0.029251182
34007,513657,Camden County,New Jersey,1.913339057,0.019133391
34009,97265,Cape May County,New Jersey,-2.05829435,-0.020582944
34011,156898,Cumberland County,New Jersey,-1.750181647,-0.017501816
34013,783969,Essex County,New Jersey,10.17374411,0.101737441
34015,288288,Gloucester County,New Jersey,4.858336108,0.048583361
34017,634266,Hudson County,New Jersey,14.2823358,0.142823358
34019,128349,Hunterdon County,New Jersey,0.465917148,0.004659171
34021,366513,Mercer County,New Jersey,5.682472382,0.056824724
34023,809858,Middlesex County,New Jersey,6.581894604,0.065818946
34025,630380,Monmouth County,New Jersey,2.099527269,0.020995273
34027,492276,Morris County,New Jersey,3.455175552,0.034551756
34029,576567,Ocean County,New Jersey,10.52124038,0.105212404
34031,501226,Passaic County,New Jersey,4.567201223,0.045672012
34033,66083,Salem County,New Jersey,-1.885507619,-0.018855076
34035,323444,Somerset County,New Jersey,6.776134354,0.067761344
34037,149265,Sussex County,New Jersey,-3.379224869,-0.033792249
34039,536499,Union County,New Jersey,7.240647233,0.072406472
34041,108692,Warren County,New Jersey,0.864829058,0.008648291
35001,662564,Bernalillo County,New Mexico,2.094891965,0.02094892
35003,3725,Catron County,New Mexico,-3.919463087,-0.039194631
35005,65645,Chaves County,New Mexico,-0.74339249,-0.007433925
35006,27213,Cibola County,New Mexico,-0.150663286,-0.001506633
35007,13750,Colfax County,New Mexico,-9.912727273,-0.099127273
35009,48376,Curry County,New Mexico,0.111625599,0.001116256
35011,2022,De Baca County,New Mexico,-16.02373887,-0.160237389
35013,209233,Dona Ana County,New Mexico,4.936123843,0.049361238
35015,53829,Eddy County,New Mexico,15.76287875,0.157628788
35017,29514,Grant County,New Mexico,-4.502947754,-0.045029478
35019,4687,Guadalupe County,New Mexico,-5.013868146,-0.050138681
35021,695,Harding County,New Mexico,-5.467625899,-0.054676259
35023,4894,Hidalgo County,New Mexico,-14.63015938,-0.146301594
35025,64727,Lea County,New Mexico,15.02927681,0.150292768
35027,20497,Lincoln County,New Mexico,-1.112357906,-0.011123579
35028,17950,Los Alamos County,New Mexico,8.183844011,0.08183844
35029,25095,Luna County,New Mexico,1.322972704,0.013229727
35031,71492,McKinley County,New Mexico,1.972248643,0.019722486
35033,4881,Mora County,New Mexico,-14.17742266,-0.141774227
35035,63797,Otero County,New Mexico,6.335721115,0.063357211
35037,9041,Quay County,New Mexico,-3.262913395,-0.032629134
35039,40246,Rio Arriba County,New Mexico,0.29071212,0.002907121
35041,19846,Roosevelt County,New Mexico,-3.300413181,-0.033004132
35043,131561,Sandoval County,New Mexico,13.12927083,0.131292708
35045,130044,San Juan County,New Mexico,-6.446279721,-0.064462797
35047,29393,San Miguel County,New Mexico,-7.457557922,-0.074575579
35049,144170,Santa Fe County,New Mexico,7.389193313,0.073891933
35051,11988,Sierra County,New Mexico,-3.436770103,-0.034367701
35053,17866,Socorro County,New Mexico,-7.114071421,-0.071140714
35055,32937,Taos County,New Mexico,4.712025989,0.04712026
35057,16383,Torrance County,New Mexico,-8.167002381,-0.081670024
35059,4549,Union County,New Mexico,-10.33194109,-0.103319411
35061,76569,Valencia County,New Mexico,-0.475388212,-0.004753882
36001,304204,Albany County,New York,3.498967798,0.034989678
36003,48946,Allegany County,New York,-5.087238998,-0.05087239
36005,1385108,Bronx County,New York,6.320517967,0.06320518
36007,200600,Broome County,New York,-0.955633101,-0.009556331
36009,80317,Cattaraugus County,New York,-4.07759254,-0.040775925
36011,80026,Cayuga County,New York,-4.720965686,-0.047209657
36013,134905,Chautauqua County,New York,-5.372669656,-0.053726697
36015,88830,Chemung County,New York,-5.270741866,-0.052707419
36017,50477,Chenango County,New York,-6.452443687,-0.064524437
36019,82128,Clinton County,New York,-2.782242353,-0.027822424
36021,63096,Columbia County,New York,-2.418536833,-0.024185368
36023,49336,Cortland County,New York,-5.122020431,-0.051220204
36025,47980,Delaware County,New York,-7.653188829,-0.076531888
36027,297488,Dutchess County,New York,-0.530105416,-0.005301054
36029,919040,Erie County,New York,3.829648329,0.038296483
36031,39370,Essex County,New York,-5.052070104,-0.050520701
36033,51599,Franklin County,New York,-7.837361189,-0.078373612
36035,55531,Fulton County,New York,-3.974356666,-0.039743567
36037,60079,Genesee County,New York,-2.814627407,-0.028146274
36039,49221,Greene County,New York,-2.620832571,-0.026208326
36041,4836,Hamilton County,New York,5.603804797,0.056038048
36043,64519,Herkimer County,New York,-6.788697903,-0.067886979
36045,116229,Jefferson County,New York,0.423302274,0.004233023
36047,2504700,Kings County,New York,9.237593325,0.092375933
36049,27087,Lewis County,New York,-1.864362979,-0.01864363
36051,65393,Livingston County,New York,-5.442478553,-0.054424786
36053,73442,Madison County,New York,-7.388143024,-0.07388143
36055,744344,Monroe County,New York,2.028497576,0.020284976
36057,50219,Montgomery County,New York,-1.368008124,-0.013680081
36059,1339532,Nassau County,New York,4.198630566,0.041986306
36061,1585873,New York County,New York,6.833964637,0.068339646
36063,216469,Niagara County,New York,-1.756833542,-0.017568335
36065,234878,Oneida County,New York,-1.172097855,-0.011720979
36067,467026,Onondaga County,New York,2.032006783,0.020320068
36069,107931,Ontario County,New York,4.194346388,0.041943464
36071,372813,Orange County,New York,7.643778516,0.076437785
36073,42883,Orleans County,New York,-5.923093067,-0.059230931
36075,122109,Oswego County,New York,-3.754023045,-0.03754023
36077,62259,Otsego County,New York,-5.999132656,-0.059991327
36079,99710,Putnam County,New York,-2.047939023,-0.02047939
36081,2230722,Queens County,New York,7.833427922,0.078334279
36083,159429,Rensselaer County,New York,1.066932616,0.010669326
36085,468730,Richmond County,New York,5.763872592,0.057638726
36087,311687,Rockland County,New York,8.547677638,0.085476776
36089,111944,St. Lawrence County,New York,-3.07207175,-0.030720718
36091,219607,Saratoga County,New York,7.241117086,0.072411171
36093,154727,Schenectady County,New York,2.154762905,0.021547629
36095,32749,Schoharie County,New York,-9.267458548,-0.092674585
36097,18343,Schuyler County,New York,-2.425993567,-0.024259936
36099,35251,Seneca County,New York,-4.0764801,-0.040764801
36101,98990,Steuben County,New York,-5.461157693,-0.054611577
36103,1493350,Suffolk County,New York,2.181002444,0.021810024
36105,77547,Sullivan County,New York,1.388835158,0.013888352
36107,51125,Tioga County,New York,-5.222493888,-0.052224939
36109,101564,Tompkins County,New York,4.11169312,0.041116931
36111,182493,Ulster County,New York,-0.351794315,-0.003517943
36113,65707,Warren County,New York,0.045657236,0.000456572
36115,63216,Washington County,New York,-3.027714503,-0.030277145
36117,93772,Wayne County,New York,-2.654310455,-0.026543105
36119,949113,Westchester County,New York,5.831128643,0.058311286
36121,42155,Wyoming County,New York,-3.852449294,-0.038524493
36123,25348,Yates County,New York,-2.26447846,-0.022644785
37001,151131,Alamance County,North Carolina,13.42146879,0.134214688
37003,37198,Alexander County,North Carolina,-2.026990698,-0.020269907
37005,11155,Alleghany County,North Carolina,-2.393545495,-0.023935455
37007,26948,Anson County,North Carolina,-18.15719163,-0.181571916
37009,27281,Ashe County,North Carolina,-2.580550566,-0.025805506
37011,17797,Avery County,North Carolina,0.050570321,0.000505703
37013,47759,Beaufort County,North Carolina,-6.5055801,-0.065055801
37015,21282,Bertie County,North Carolina,-15.73160417,-0.157316042
37017,35190,Bladen County,North Carolina,-15.86814436,-0.158681444
37019,107431,Brunswick County,North Carolina,27.23794808,0.272379481
37021,238318,Buncombe County,North Carolina,13.06405727,0.130640573
37023,90912,Burke County,North Carolina,-3.676082365,-0.036760824
37025,178011,Cabarrus County,North Carolina,26.84834083,0.268483408
37027,83029,Caldwell County,North Carolina,-2.862855147,-0.028628551
37029,9980,Camden County,North Carolina,3.75751503,0.03757515
37031,66469,Carteret County,North Carolina,1.830928704,0.018309287
37033,23719,Caswell County,North Carolina,-4.144356845,-0.041443568
37035,154358,Catawba County,North Carolina,4.05032457,0.040503246
37037,63505,Chatham County,North Carolina,20.12439965,0.201243997
37039,27444,Cherokee County,North Carolina,4.846232328,0.048462323
37041,14793,Chowan County,North Carolina,-7.334550125,-0.073345501
37043,10587,Clay County,North Carolina,4.741664305,0.047416643
37045,98078,Cleveland County,North Carolina,1.469238769,0.014692388
37047,58098,Columbus County,North Carolina,-12.86619161,-0.128661916
37049,103505,Craven County,North Carolina,-2.690691271,-0.026906913
37051,319431,Cumberland County,North Carolina,4.788827634,0.047888276
37053,23547,Currituck County,North Carolina,19.33579649,0.193357965
37055,33920,Dare County,North Carolina,8.829599057,0.088295991
37057,162878,Davidson County,North Carolina,3.715664485,0.037156645
37059,41240,Davie County,North Carolina,3.569350145,0.035693501
37061,58505,Duplin County,North Carolina,-16.73361251,-0.167336125
37063,267587,Durham County,North Carolina,21.39341597,0.21393416
37065,56552,Edgecombe County,North Carolina,-13.53090961,-0.135309096
37067,350670,Forsyth County,North Carolina,9.102575071,0.091025751
37069,60619,Franklin County,North Carolina,13.1212986,0.131212986
37071,206086,Gaston County,North Carolina,10.60576652,0.106057665
37073,12197,Gates County,North Carolina,-14.09362958,-0.140936296
37075,8861,Graham County,North Carolina,-9.378174021,-0.09378174
37077,59916,Granville County,North Carolina,1.79584752,0.017958475
37079,21362,Greene County,North Carolina,-4.264581968,-0.04264582
37081,488406,Guilford County,North Carolina,10.82971954,0.108297195
37083,54691,Halifax County,North Carolina,-11.0968898,-0.110968898
37085,114678,Harnett County,North Carolina,16.47220914,0.164722091
37087,59036,Haywood County,North Carolina,5.171420828,0.051714208
37089,106740,Henderson County,North Carolina,8.938542252,0.089385423
37091,24669,Hertford County,North Carolina,-12.63529126,-0.126352913
37093,46952,Hoke County,North Carolina,10.92605214,0.109260521
37095,5810,Hyde County,North Carolina,-21.01549053,-0.210154905
37097,159437,Iredell County,North Carolina,17.09515357,0.170951536
37099,40271,Jackson County,North Carolina,7.047254848,0.070472548
37101,168878,Johnston County,North Carolina,27.90239108,0.279023911
37103,10153,Jones County,North Carolina,-9.662168817,-0.096621688
37105,57866,Lee County,North Carolina,9.364739225,0.093647392
37107,59495,Lenoir County,North Carolina,-7.350197496,-0.073501975
37109,78265,Lincoln County,North Carolina,10.91803488,0.109180349
37111,44996,McDowell County,North Carolina,-0.928971464,-0.009289715
37113,33922,Macon County,North Carolina,9.115028595,0.091150286
37115,20764,Madison County,North Carolina,2.066075901,0.020660759
37117,24505,Martin County,North Carolina,-10.0958988,-0.100958988
37119,919628,Mecklenburg County,North Carolina,21.29708969,0.212970897
37121,15579,Mitchell County,North Carolina,-4.33917453,-0.043391745
37123,27798,Montgomery County,North Carolina,-7.363839125,-0.073638391
37125,88247,Moore County,North Carolina,13.00894081,0.130089408
37127,95840,Nash County,North Carolina,-0.907762938,-0.009077629
37129,202667,New Hanover County,North Carolina,11.36593525,0.113659353
37131,22099,Northampton County,North Carolina,-20.94212408,-0.209421241
37133,177772,Onslow County,North Carolina,15.07774003,0.1507774
37135,133801,Orange County,North Carolina,11.1322038,0.111322038
37137,13144,Pamlico County,North Carolina,-6.603773585,-0.066037736
37139,40661,Pasquotank County,North Carolina,-0.228720395,-0.002287204
37141,52217,Pender County,North Carolina,15.29386981,0.152938698
37143,13453,Perquimans County,North Carolina,-3.330112243,-0.033301122
37145,39464,Person County,North Carolina,-0.929961484,-0.009299615
37147,168148,Pitt County,North Carolina,1.245926208,0.012459262
37149,20510,Polk County,North Carolina,-5.763042418,-0.057630424
37151,141752,Randolph County,North Carolina,1.706501496,0.017065015
37153,46639,Richmond County,North Carolina,-7.918265829,-0.079182658
37155,134168,Robeson County,North Carolina,-13.14620476,-0.131462048
37157,93643,Rockingham County,North Carolina,-2.719904317,-0.027199043
37159,138428,Rowan County,North Carolina,6.102089173,0.061020892
37161,67810,Rutherford County,North Carolina,-4.963869636,-0.049638696
37163,63431,Sampson County,North Carolina,-6.928788763,-0.069287888
37165,36157,Scotland County,North Carolina,-5.484415189,-0.054844152
37167,60585,Stanly County,North Carolina,3.167450689,0.031674507
37169,47401,Stokes County,North Carolina,-6.077930845,-0.060779308
37171,73673,Surry County,North Carolina,-3.140906438,-0.031409064
37173,13981,Swain County,North Carolina,0.97274873,0.009727487
37175,33090,Transylvania County,North Carolina,-0.314294349,-0.003142943
37177,4407,Tyrrell County,North Carolina,-26.36714318,-0.263671432
37179,201292,Union County,North Carolina,18.36883731,0.183688373
37181,45422,Vance County,North Carolina,-6.261283079,-0.062612831
37183,900993,Wake County,North Carolina,25.3516953,0.253516953
37185,20972,Warren County,North Carolina,-11.1100515,-0.111100515
37187,13228,Washington County,North Carolina,-16.82038101,-0.16820381
37189,51079,Watauga County,North Carolina,5.886959416,0.058869594
37191,122623,Wayne County,North Carolina,-4.314035703,-0.043140357
37193,69340,Wilkes County,North Carolina,-4.861551774,-0.048615518
37195,81234,Wilson County,North Carolina,-3.015978531,-0.030159785
37197,38406,Yadkin County,North Carolina,-3.103681716,-0.031036817
37199,17818,Yancey County,North Carolina,3.659221012,0.03659221
38001,2343,Adams County,North Dakota,-6.103286385,-0.061032864
38003,11066,Barnes County,North Dakota,-1.924814748,-0.019248147
38005,6660,Benson County,North Dakota,-10.45045045,-0.104504505
38007,783,Billings County,North Dakota,20.68965517,0.206896552
38009,6429,Bottineau County,North Dakota,-0.777725929,-0.007777259
38011,3151,Bowman County,North Dakota,-5.014281181,-0.050142812
38013,1968,Burke County,North Dakota,11.83943089,0.118394309
38015,81308,Burleigh County,North Dakota,21.09263541,0.210926354
38017,149778,Cass County,North Dakota,23.19900119,0.231990012
38019,3993,Cavalier County,North Dakota,-7.237665915,-0.072376659
38021,5289,Dickey County,North Dakota,-5.483078087,-0.054830781
38023,2071,Divide County,North Dakota,5.987445678,0.059874457
38025,3536,Dunn County,North Dakota,15.80882353,0.158088235
38027,2385,Eddy County,North Dakota,-1.593291405,-0.015932914
38029,3550,Emmons County,North Dakota,-7.014084507,-0.070140845
38031,3343,Foster County,North Dakota,1.615315585,0.016153156
38033,1680,Golden Valley County,North Dakota,3.333333333,0.033333333
38035,66861,Grand Forks County,North Dakota,9.435994077,0.094359941
38037,2394,Grant County,North Dakota,-3.884711779,-0.038847118
38039,2420,Griggs County,North Dakota,-4.710743802,-0.047107438
38041,2477,Hettinger County,North Dakota,0.484457004,0.00484457
38043,2435,Kidder County,North Dakota,-1.683778234,-0.016837782
38045,4139,LaMoure County,North Dakota,-1.11137956,-0.011113796
38047,1990,Logan County,North Dakota,-5.728643216,-0.057286432
38049,5395,McHenry County,North Dakota,-0.926784059,-0.009267841
38051,2809,McIntosh County,North Dakota,-9.932360271,-0.099323603
38053,6360,McKenzie County,North Dakota,131.1949686,1.311949686
38055,8962,McLean County,North Dakota,9.027002901,0.090270029
38057,8424,Mercer County,North Dakota,-0.878442545,-0.008784425
38059,27471,Morton County,North Dakota,21.18597794,0.211859779
38061,7673,Mountrail County,North Dakota,27.83787306,0.278378731
38063,3126,Nelson County,North Dakota,-3.550863724,-0.035508637
38065,1846,Oliver County,North Dakota,1.679306609,0.016793066
38067,7413,Pembina County,North Dakota,-7.675704843,-0.076757048
38069,4357,Pierce County,North Dakota,-8.423226991,-0.08423227
38071,11451,Ramsey County,North Dakota,1.344860711,0.013448607
38073,5457,Ransom County,North Dakota,4.507971413,0.045079714
38075,2470,Renville County,North Dakota,-7.611336032,-0.07611336
38077,16321,Richland County,North Dakota,1.274431714,0.012744317
38079,13937,Rolette County,North Dakota,-12.55650427,-0.125565043
38081,3829,Sargent County,North Dakota,0.861843823,0.008618438
38083,1321,Sheridan County,North Dakota,-4.239212718,-0.042392127
