fips,population,county,state,old_rate,rate,typology
47121,11753,Meigs County,Tennessee,8.551008253,0.085510083,Evangelical Hubs
47123,44519,Monroe County,Tennessee,3.888227498,0.038882275,Evangelical Hubs
47125,172331,Montgomery County,Tennessee,27.70134218,0.277013422,Military Posts
47127,6362,Moore County,Tennessee,1.556114429,0.015561144,Rural Middle America
47129,21987,Morgan County,Tennessee,-4.329831264,-0.043298313,Evangelical Hubs
47131,31807,Obion County,Tennessee,-3.206841261,-0.032068413,Evangelical Hubs
47133,22083,Overton County,Tennessee,1.938142463,0.019381425,Evangelical Hubs
47135,7915,Perry County,Tennessee,5.698041693,0.056980417,Evangelical Hubs
47137,5077,Pickett County,Tennessee,-1.496947016,-0.01496947,Evangelical Hubs
47139,16825,Polk County,Tennessee,4.273402675,0.042734027,Evangelical Hubs
47141,72321,Putnam County,Tennessee,10.41606172,0.104160617,College Towns
47143,31809,Rhea County,Tennessee,3.335533968,0.03335534,Evangelical Hubs
47145,54181,Roane County,Tennessee,-1.434082058,-0.014340821,Evangelical Hubs
47147,66283,Robertson County,Tennessee,9.836609689,0.098366097,Rural Middle America
47149,262604,Rutherford County,Tennessee,30.03838479,0.300383848,Urban Burbs
47151,22228,Scott County,Tennessee,-1.700557855,-0.017005579,Evangelical Hubs
47153,14112,Sequatchie County,Tennessee,12.14569161,0.121456916,Evangelical Hubs
47155,89889,Sevier County,Tennessee,9.446094628,0.094460946,Evangelical Hubs
47157,927644,Shelby County,Tennessee,0.226379947,0.002263799,African American South
47159,19166,Smith County,Tennessee,3.850568715,0.038505687,Evangelical Hubs
47161,13324,Stewart County,Tennessee,2.499249475,0.024992495,Evangelical Hubs
47163,156823,Sullivan County,Tennessee,0.8544665,0.008544665,Evangelical Hubs
47165,160645,Sumner County,Tennessee,22.18307448,0.221830745,Exurbs
47167,61081,Tipton County,Tennessee,-0.181725905,-0.001817259,Evangelical Hubs
47169,7870,Trousdale County,Tennessee,47.58576874,0.475857687,Evangelical Hubs
47171,18313,Unicoi County,Tennessee,-2.102331677,-0.021023317,Evangelical Hubs
47173,19109,Union County,Tennessee,3.626563399,0.036265634,Evangelical Hubs
47175,5548,Van Buren County,Tennessee,11.17519827,0.111751983,Evangelical Hubs
47177,39839,Warren County,Tennessee,2.796254926,0.027962549,Evangelical Hubs
47179,122979,Washington County,Tennessee,8.149358834,0.081493588,College Towns
47181,17021,Wayne County,Tennessee,-4.635450326,-0.046354503,Evangelical Hubs
47183,35021,Weakley County,Tennessee,-6.050655321,-0.060506553,Evangelical Hubs
47185,25841,White County,Tennessee,5.843427112,0.058434271,Evangelical Hubs
47187,183182,Williamson County,Tennessee,35.23490299,0.35234903,Exurbs
47189,113993,Wilson County,Tennessee,29.60181766,0.296018177,Exurbs
48001,58458,Anderson County,Texas,-0.916897602,-0.009168976,Evangelical Hubs
48003,14786,Andrews County,Texas,25.86230218,0.258623022,Hispanic Centers
48005,86771,Angelina County,Texas,-0.433324498,-0.004333245,Working Class Country
48007,23158,Aransas County,Texas,2.901804992,0.02901805,Graying America
48009,9054,Archer County,Texas,-5.456151977,-0.05456152,Rural Middle America
48011,1901,Armstrong County,Texas,-2.788006312,-0.027880063,Aging Farmlands
48013,44911,Atascosa County,Texas,9.062367794,0.090623678,Hispanic Centers
48015,28417,Austin County,Texas,6.158285533,0.061582855,Exurbs
48017,7165,Bailey County,Texas,-3.642707606,-0.036427076,Hispanic Centers
48019,20485,Bandera County,Texas,1.786673175,0.017866732,Graying America
48021,74171,Bastrop County,Texas,31.07009478,0.310700948,Exurbs
48023,3726,Baylor County,Texas,-7.004830918,-0.070048309,Aging Farmlands
48025,31861,Bee County,Texas,-2.554847619,-0.025548476,Hispanic Centers
48027,310235,Bell County,Texas,19.47298016,0.194729802,Military Posts
48029,1714773,Bexar County,Texas,17.17725903,0.17177259,Big Cities
48031,10497,Blanco County,Texas,8.354768029,0.08354768,Graying America
48033,641,Borden County,Texas,-1.560062402,-0.015600624,Aging Farmlands
48035,18212,Bosque County,Texas,0.126290358,0.001262904,Working Class Country
48037,92565,Bowie County,Texas,0.354345595,0.003543456,African American South
48039,313166,Brazoria County,Texas,18.79674039,0.187967404,Exurbs
48041,194851,Brazos County,Texas,20.01426731,0.200142673,College Towns
48043,9232,Brewster County,Texas,3.401213172,0.034012132,Hispanic Centers
48045,1637,Briscoe County,Texas,-12.33964569,-0.123396457,Aging Farmlands
48047,7223,Brooks County,Texas,-2.035165444,-0.020351654,Hispanic Centers
48049,38106,Brown County,Texas,-0.028866845,-0.000288668,Working Class Country
48051,17187,Burleson County,Texas,2.647349741,0.026473497,Working Class Country
48053,42750,Burnet County,Texas,14.92397661,0.149239766,Graying America
48055,38066,Caldwell County,Texas,20.53538591,0.205353859,Hispanic Centers
48057,21381,Calhoun County,Texas,-5.963238389,-0.059632384,Hispanic Centers
48059,13544,Callahan County,Texas,1.210868281,0.012108683,Evangelical Hubs
48061,406220,Cameron County,Texas,3.642607454,0.036426075,Hispanic Centers
48063,12401,Camp County,Texas,0.508023546,0.005080235,Working Class Country
48065,6182,Carson County,Texas,-6.065998059,-0.060659981,Aging Farmlands
48067,30464,Cass County,Texas,-6.597951681,-0.065979517,Evangelical Hubs
48069,8062,Castro County,Texas,-8.571074175,-0.085710742,Hispanic Centers
48071,35096,Chambers County,Texas,32.69603374,0.326960337,Exurbs
48073,50845,Cherokee County,Texas,-0.851607828,-0.008516078,Working Class Country
48075,7041,Childress County,Texas,-5.354353075,-0.053543531,Graying America
48077,10752,Clay County,Texas,-4.966517857,-0.049665179,Aging Farmlands
48079,3127,Cochran County,Texas,-18.5481292,-0.185481292,Hispanic Centers
48081,3320,Coke County,Texas,-1.054216867,-0.010542169,Aging Farmlands
48083,8895,Coleman County,Texas,-13.61439011,-0.136143901,Aging Farmlands
48085,782341,Collin County,Texas,36.06151282,0.360615128,Urban Burbs
48087,3057,Collingsworth County,Texas,-13.24828263,-0.132482826,Working Class Country
48089,20874,Colorado County,Texas,-1.518635623,-0.015186356,Working Class Country
48091,108472,Comal County,Texas,48.88727045,0.488872705,Exurbs
48093,13974,Comanche County,Texas,-2.71933591,-0.027193359,Working Class Country
48095,4087,Concho County,Texas,-19.18277465,-0.191827747,Hispanic Centers
48097,38437,Cooke County,Texas,8.405963004,0.08405963,Rural Middle America
48099,75388,Coryell County,Texas,10.22045949,0.102204595,Military Posts
48101,1505,Cottle County,Texas,-8.305647841,-0.083056478,Graying America
48103,4375,Crane County,Texas,6.857142857,0.068571429,Hispanic Centers
48105,3719,Crockett County,Texas,-16.69803711,-0.166980371,Hispanic Centers
48107,6059,Crosby County,Texas,-15.28305001,-0.1528305,Hispanic Centers
48109,2398,Culberson County,Texas,-8.757297748,-0.087572977,Hispanic Centers
48111,6703,Dallam County,Texas,6.146501566,0.061465016,Hispanic Centers
48113,2368139,Dallas County,Texas,10.3625674,0.103625674,Big Cities
48115,13833,Dawson County,Texas,-9.954456734,-0.099544567,Hispanic Centers
48117,19372,Deaf Smith County,Texas,-4.072888705,-0.040728887,Hispanic Centers
48119,5231,Delta County,Texas,-0.019116804,-0.000191168,Working Class Country
48121,662614,Denton County,Texas,36.79487605,0.367948761,Urban Burbs
48123,20097,DeWitt County,Texas,-1.358411703,-0.013584117,Working Class Country
48125,2444,Dickens County,Texas,-27.57774141,-0.275777414,Graying America
48127,9996,Dimmit County,Texas,-13.81552621,-0.138155262,Hispanic Centers
48129,3677,Donley County,Texas,-11.3951591,-0.113951591,Aging Farmlands
48131,11782,Duval County,Texas,-16.55915804,-0.16559158,Hispanic Centers
48133,18583,Eastland County,Texas,-4.617123177,-0.046171232,Evangelical Hubs
48135,137130,Ector County,Texas,20.44847954,0.204484795,Hispanic Centers
48137,2002,Edwards County,Texas,-28.97102897,-0.28971029,Hispanic Centers
48139,149610,Ellis County,Texas,28.63779159,0.286377916,Exurbs
48141,800647,El Paso County,Texas,8.119683206,0.081196832,Hispanic Centers
48143,37890,Erath County,Texas,12.28556347,0.122855635,College Towns
48145,17866,Falls County,Texas,-5.026306952,-0.05026307,Graying America
48147,33915,Fannin County,Texas,5.151113077,0.051511131,Evangelical Hubs
48149,24554,Fayette County,Texas,-0.484646086,-0.004846461,Graying America
48151,3974,Fisher County,Texas,-7.599396074,-0.075993961,Aging Farmlands
48153,6446,Floyd County,Texas,-16.1960906,-0.161960906,Hispanic Centers
48155,1336,Foard County,Texas,-18.03892216,-0.180389222,Aging Farmlands
48157,585375,Fort Bend County,Texas,40.55588298,0.40555883,Urban Burbs
48159,10605,Franklin County,Texas,-2.319660537,-0.023196605,Rural Middle America
48161,19816,Freestone County,Texas,-1.922688736,-0.019226887,Evangelical Hubs
48163,17217,Frio County,Texas,6.783992565,0.067839926,Hispanic Centers
48165,17526,Gaines County,Texas,23.23405227,0.232340523,Hispanic Centers
48167,291309,Galveston County,Texas,20.38145062,0.203814506,Urban Burbs
48169,6461,Garza County,Texas,-9.982974772,-0.099829748,Hispanic Centers
48171,24837,Gillespie County,Texas,7.601562185,0.076015622,Graying America
48173,1226,Glasscock County,Texas,-8.972267537,-0.089722675,Hispanic Centers
48175,7210,Goliad County,Texas,-2.746185853,-0.027461859,Aging Farmlands
48177,19807,Gonzales County,Texas,-0.777502903,-0.007775029,Hispanic Centers
48179,22535,Gray County,Texas,-5.804304415,-0.058043044,Evangelical Hubs
48181,120877,Grayson County,Texas,12.1329947,0.121329947,Working Class Country
48183,121730,Gregg County,Texas,2.06111887,0.020611189,Exurbs
48185,26604,Grimes County,Texas,10.0135318,0.100135318,Working Class Country
48187,131533,Guadalupe County,Texas,31.3024108,0.313024108,Exurbs
48189,36273,Hale County,Texas,-10.341025,-0.10341025,Hispanic Centers
48191,3353,Hall County,Texas,-15.74709216,-0.157470922,Hispanic Centers
48193,8517,Hamilton County,Texas,-3.463660913,-0.034636609,Working Class Country
48195,5613,Hansford County,Texas,-5.84357741,-0.058435774,Hispanic Centers
48197,4139,Hardeman County,Texas,-14.25465088,-0.142546509,Aging Farmlands
48199,54635,Hardin County,Texas,2.921204356,0.029212044,Working Class Country
48201,4092459,Harris County,Texas,15.6064117,0.156064117,Big Cities
48203,65631,Harrison County,Texas,4.887934056,0.048879341,Working Class Country
48205,6062,Hartley County,Texas,-11.21741999,-0.1121742,Aging Farmlands
48207,5899,Haskell County,Texas,-8.187828445,-0.081878284,Graying America
48209,157107,Hays County,Texas,53.44128524,0.534412852,Urban Burbs
48211,3807,Hemphill County,Texas,-11.16364592,-0.111636459,Hispanic Centers
48213,78532,Henderson County,Texas,4.607039169,0.046070392,Working Class Country
48215,774769,Hidalgo County,Texas,12.39233888,0.123923389,Hispanic Centers
48217,35089,Hill County,Texas,2.237168343,0.022371683,Working Class Country
48219,22935,Hockley County,Texas,-6.095487247,-0.060954872,Hispanic Centers
48221,51182,Hood County,Texas,20.35090461,0.203509046,Exurbs
48223,35161,Hopkins County,Texas,4.624441853,0.046244419,Evangelical Hubs
48225,23732,Houston County,Texas,-7.020057307,-0.070200573,Evangelical Hubs
48227,35012,Howard County,Texas,-0.434136867,-0.004341369,Hispanic Centers
48229,3476,Hudspeth County,Texas,-7.882623705,-0.078826237,Hispanic Centers
48231,86129,Hunt County,Texas,16.05382624,0.160538262,Working Class Country
48233,22150,Hutchinson County,Texas,-6.920993228,-0.069209932,Working Class Country
48235,1599,Irion County,Texas,-5.378361476,-0.053783615,Aging Farmlands
48237,9044,Jack County,Texas,-6.324635117,-0.063246351,Evangelical Hubs
48239,14075,Jackson County,Texas,6.486678508,0.064866785,Working Class Country
48241,35710,Jasper County,Texas,-7.64491739,-0.076449174,Evangelical Hubs
48243,2342,Jeff Davis County,Texas,-14.77369769,-0.147736977,Graying America
48245,252273,Jefferson County,Texas,1.685872051,0.016858721,African American South
48247,5300,Jim Hogg County,Texas,-8.716981132,-0.087169811,Hispanic Centers
48249,40838,Jim Wells County,Texas,-4.767618395,-0.047676184,Hispanic Centers
48251,150934,Johnson County,Texas,19.20905826,0.192090583,Exurbs
48253,20202,Jones County,Texas,-2.668052668,-0.026680527,Graying America
48255,14824,Karnes County,Texas,-0.769023206,-0.007690232,Hispanic Centers
48257,103350,Kaufman County,Texas,40.59990324,0.405999032,Exurbs
48259,33410,Kendall County,Texas,32.532176,0.32532176,Exurbs
48261,416,Kenedy County,Texas,-15.86538462,-0.158653846,Hispanic Centers
48263,808,Kent County,Texas,-6.806930693,-0.068069307,Graying America
48265,49625,Kerr County,Texas,5.99093199,0.05990932,Graying America
48267,4607,Kimble County,Texas,-6.967657912,-0.069676579,Graying America
48269,286,King County,Texas,-7.342657343,-0.073426573,Graying America
48271,3598,Kinney County,Texas,-13.03501946,-0.130350195,Hispanic Centers
48273,32061,Kleberg County,Texas,-3.184554443,-0.031845544,Hispanic Centers
48275,3719,Knox County,Texas,-9.841355203,-0.098413552,Aging Farmlands
48277,49793,Lamar County,Texas,0.592452754,0.005924528,Working Class Country
48279,13977,Lamb County,Texas,-6.668097589,-0.066680976,Hispanic Centers
48281,19677,Lampasas County,Texas,9.910047263,0.099100473,Working Class Country
48283,6886,La Salle County,Texas,-3.223932617,-0.032239326,Hispanic Centers
48285,19263,Lavaca County,Texas,5.575455537,0.055754555,Rural Middle America
48287,16612,Lee County,Texas,5.213098965,0.05213099,Working Class Country
48289,16801,Leon County,Texas,-6.440092852,-0.064400929,Working Class Country
48291,75643,Liberty County,Texas,21.13216028,0.211321603,Hispanic Centers
48293,23384,Limestone County,Texas,-5.294218269,-0.052942183,Graying America
48295,3302,Lipscomb County,Texas,-7.359176257,-0.073591763,Hispanic Centers
48297,11531,Live Oak County,Texas,-1.699765849,-0.016997658,Hispanic Centers
48299,19301,Llano County,Texas,10.06165484,0.100616548,Graying America
48301,82,Loving County,Texas,-21.95121951,-0.219512195,Aging Farmlands
48303,278831,Lubbock County,Texas,11.40762684,0.114076268,College Towns
48305,5915,Lynn County,Texas,-5.39306847,-0.053930685,Hispanic Centers
48307,8283,McCulloch County,Texas,-7.883617047,-0.07883617,Hispanic Centers
48309,234906,McLennan County,Texas,10.92905247,0.109290525,College Towns
48311,707,McMullen County,Texas,-15.13437058,-0.151343706,Hispanic Centers
48313,13664,Madison County,Texas,-1.529566745,-0.015295667,Working Class Country
48315,10546,Marion County,Texas,-7.784942158,-0.077849422,Working Class Country
48317,4799,Martin County,Texas,9.126901438,0.091269014,Hispanic Centers
48319,4012,Mason County,Texas,-1.470588235,-0.014705882,Aging Farmlands
48321,36702,Matagorda County,Texas,-1.21791728,-0.012179173,Hispanic Centers
48323,54258,Maverick County,Texas,6.688414612,0.066884146,Hispanic Centers
48325,46006,Medina County,Texas,10.30735122,0.103073512,Hispanic Centers
48327,2242,Menard County,Texas,-12.48884924,-0.124888492,Graying America
48329,136872,Midland County,Texas,24.19121515,0.241912152,Hispanic Centers
48331,24757,Milam County,Texas,-0.012117785,-0.000121178,Working Class Country
48333,4936,Mills County,Texas,-9.724473258,-0.097244733,Graying America
48335,9403,Mitchell County,Texas,-4.39221525,-0.043922153,Hispanic Centers
48337,19719,Montague County,Texas,1.247527765,0.012475278,Evangelical Hubs
48339,455746,Montgomery County,Texas,36.1378926,0.361378926,Urban Burbs
48341,21904,Moore County,Texas,-2.492695398,-0.024926954,Hispanic Centers
48343,12934,Morris County,Texas,-7.43002938,-0.074300294,Working Class Country
48345,1210,Motley County,Texas,-12.14876033,-0.121487603,Aging Farmlands
48347,64524,Nacogdoches County,Texas,0.199925609,0.001999256,College Towns
48349,47735,Navarro County,Texas,10.24196083,0.102419608,Hispanic Centers
48351,14445,Newton County,Texas,-15.42402215,-0.154240222,Evangelical Hubs
48353,15216,Nolan County,Texas,-3.141430074,-0.031414301,Hispanic Centers
48355,340223,Nueces County,Texas,3.807796651,0.038077967,Hispanic Centers
48357,10223,Ochiltree County,Texas,-2.0346278,-0.020346278,Hispanic Centers
48359,2052,Oldham County,Texas,-14.32748538,-0.143274854,Aging Farmlands
48361,81837,Orange County,Texas,3.630387233,0.036303872,Working Class Country
48363,28111,Palo Pinto County,Texas,1.060083241,0.010600832,Working Class Country
48365,23796,Panola County,Texas,-5.484114977,-0.05484115,Evangelical Hubs
48367,116927,Parker County,Texas,26.7645625,0.267645625,Exurbs
48369,10269,Parmer County,Texas,-3.895218619,-0.038952186,Hispanic Centers
48371,15507,Pecos County,Texas,-2.024891984,-0.02024892,Hispanic Centers
48373,45413,Polk County,Texas,10.37147953,0.103714795,Evangelical Hubs
48375,121073,Potter County,Texas,-2.104515458,-0.021045155,Hispanic Centers
48377,7818,Presidio County,Texas,-21.5784088,-0.215784088,Hispanic Centers
48379,10914,Rains County,Texas,11.4531794,0.114531794,Evangelical Hubs
48381,120725,Randall County,Texas,16.58977014,0.165897701,Exurbs
48383,3367,Reagan County,Texas,0.534600535,0.005346005,Hispanic Centers
48385,3309,Real County,Texas,-16.65155636,-0.166515564,Graying America
48387,12860,Red River County,Texas,-9.898911353,-0.098989114,Evangelical Hubs
48389,13783,Reeves County,Texas,7.00137851,0.070013785,Hispanic Centers
48391,7383,Refugio County,Texas,-8.695652174,-0.086956522,Hispanic Centers
48393,929,Roberts County,Texas,-10.9795479,-0.109795479,Aging Farmlands
48395,16622,Robertson County,Texas,0.812176633,0.008121766,Graying America
48397,78337,Rockwall County,Texas,37.63483411,0.376348341,Urban Burbs
48399,10501,Runnels County,Texas,-5.723264451,-0.057232645,Working Class Country
48401,53330,Rusk County,Texas,-2.092630789,-0.020926308,Working Class Country
48403,10834,Sabine County,Texas,-8.676389145,-0.086763891,Graying America
48405,8865,San Augustine County,Texas,-10.68245911,-0.106824591,Working Class Country
48407,26384,San Jacinto County,Texas,3.85839903,0.03858399,Working Class Country
48409,64804,San Patricio County,Texas,6.096845874,0.060968459,Hispanic Centers
48411,6131,San Saba County,Texas,-6.540531724,-0.065405317,Aging Farmlands
48413,3461,Schleicher County,Texas,-29.18231725,-0.291823173,Hispanic Centers
48415,16921,Scurry County,Texas,0.065007978,0.00065008,Hispanic Centers
48417,3378,Shackelford County,Texas,-8.081705151,-0.080817052,Working Class Country
48419,25448,Shelby County,Texas,-5.603583779,-0.056035838,Working Class Country
48421,3034,Sherman County,Texas,-8.305866842,-0.083058668,Hispanic Centers
48423,209714,Smith County,Texas,11.33209991,0.113320999,Exurbs
48425,8490,Somervell County,Texas,8.421672556,0.084216726,Exurbs
48427,60968,Starr County,Texas,8.122293662,0.081222937,Hispanic Centers
48429,9630,Stephens County,Texas,-5.49325026,-0.054932503,Graying America
48431,1143,Sterling County,Texas,20.03499563,0.200349956,Hispanic Centers
48433,1490,Stonewall County,Texas,-16.44295302,-0.16442953,Aging Farmlands
48435,4128,Sutton County,Texas,-18.31395349,-0.183139535,Hispanic Centers
48437,7854,Swisher County,Texas,-11.24267889,-0.112426789,Hispanic Centers
48439,1809034,Tarrant County,Texas,16.6722129,0.166722129,Big Cities
48441,131506,Taylor County,Texas,8.898453303,0.088984533,Military Posts
48443,984,Terrell County,Texas,-22.76422764,-0.227642276,Aging Farmlands
48445,12651,Terry County,Texas,-6.481701051,-0.064817011,Hispanic Centers
48447,1641,Throckmorton County,Texas,-12.24862888,-0.122486289,Aging Farmlands
48449,32334,Titus County,Texas,-3.361786355,-0.033617864,Hispanic Centers
48451,110224,Tom Green County,Texas,8.871933517,0.088719335,Military Posts
48453,1024266,Travis County,Texas,25.96220123,0.259622012,Big Cities
48455,14585,Trinity County,Texas,-6.739801166,-0.067398012,Working Class Country
48457,21766,Tyler County,Texas,-9.041624552,-0.090416246,Evangelical Hubs
48459,39309,Upshur County,Texas,4.027067593,0.040270676,Evangelical Hubs
48461,3355,Upton County,Texas,-1.400894188,-0.014008942,Hispanic Centers
48463,26405,Uvalde County,Texas,-6.972164363,-0.069721644,Hispanic Centers
48465,48879,Val Verde County,Texas,-2.645307801,-0.026453078,Hispanic Centers
48467,52579,Van Zandt County,Texas,13.24102779,0.132410278,Evangelical Hubs
48469,86793,Victoria County,Texas,5.214706255,0.052147063,Hispanic Centers
48471,67861,Walker County,Texas,12.58307423,0.125830742,College Towns
48473,43205,Waller County,Texas,31.4523782,0.314523782,Exurbs
48475,10658,Ward County,Texas,9.251266654,0.092512667,Hispanic Centers
48477,33718,Washington County,Texas,6.189572335,0.061895723,Working Class Country
48479,250304,Webb County,Texas,6.715833546,0.067158335,Hispanic Centers
48481,41280,Wharton County,Texas,0.70251938,0.007025194,Hispanic Centers
48483,5410,Wheeler County,Texas,-7.763401109,-0.077634011,Evangelical Hubs
48485,131500,Wichita County,Texas,-1.634980989,-0.01634981,Military Posts
48487,13535,Wilbarger County,Texas,-4.787587736,-0.047875877,Graying America
48489,22134,Willacy County,Texas,-8.900334327,-0.089003343,Hispanic Centers
48491,422679,Williamson County,Texas,44.08499121,0.440849912,Urban Burbs
48493,42918,Wilson County,Texas,15.92571881,0.159257188,Exurbs
48495,7110,Winkler County,Texas,9.578059072,0.095780591,Hispanic Centers
48497,59127,Wise County,Texas,16.07556615,0.160755662,Exurbs
48499,41964,Wood County,Texas,6.860642455,0.068606425,Working Class Country
48501,7879,Yoakum County,Texas,-2.348013707,-0.023480137,Hispanic Centers
48503,18550,Young County,Texas,-3.681940701,-0.036819407,Evangelical Hubs
48505,14018,Zapata County,Texas,-0.920245399,-0.009202454,Hispanic Centers
48507,11677,Zavala County,Texas,-17.18763381,-0.171876338,Hispanic Centers
49001,6629,Beaver County,Utah,6.68275758,0.066827576,LDS Enclaves
49003,49975,Box Elder County,Utah,15.38969485,0.153896949,LDS Enclaves
49005,112656,Cache County,Utah,18.19521375,0.181952138,LDS Enclaves
49007,21403,Carbon County,Utah,-4.630192029,-0.04630192,LDS Enclaves
49009,1059,Daggett County,Utah,-11.70915958,-0.117091596,LDS Enclaves
49011,306479,Davis County,Utah,18.33730859,0.183373086,LDS Enclaves
49013,18607,Duchesne County,Utah,5.315203956,0.05315204,LDS Enclaves
49015,10976,Emery County,Utah,-10.48651603,-0.10486516,LDS Enclaves
49017,5172,Garfield County,Utah,-1.720804331,-0.017208043,LDS Enclaves
49019,9225,Grand County,Utah,4.81300813,0.048130081,LDS Enclaves
49021,46163,Iron County,Utah,24.10155319,0.241015532,LDS Enclaves
49023,10246,Juab County,Utah,15.03025571,0.150302557,LDS Enclaves
49025,7125,Kane County,Utah,7.607017544,0.076070175,LDS Enclaves
49027,12503,Millard County,Utah,3.775093977,0.03775094,LDS Enclaves
49029,9469,Morgan County,Utah,29.84475657,0.298447566,LDS Enclaves
49031,1556,Piute County,Utah,-7.583547558,-0.075835476,LDS Enclaves
49033,2264,Rich County,Utah,10.86572438,0.108657244,LDS Enclaves
49035,1029655,Salt Lake County,Utah,15.11020682,0.151102068,LDS Enclaves
49037,14746,San Juan County,Utah,-1.546182015,-0.01546182,Native American Lands
49039,27822,Sanpete County,Utah,2.210480914,0.022104809,LDS Enclaves
49041,20802,Sevier County,Utah,3.461205653,0.034612057,LDS Enclaves
49043,36324,Summit County,Utah,16.60885365,0.166088537,LDS Enclaves
49045,58218,Tooele County,Utah,24.8720327,0.248720327,LDS Enclaves
49047,32588,Uintah County,Utah,9.304038296,0.093040383,LDS Enclaves
49049,516564,Utah County,Utah,27.65097839,0.276509784,LDS Enclaves
49051,23530,Wasatch County,Utah,47.84530387,0.478453039,LDS Enclaves
49053,138115,Washington County,Utah,30.52818304,0.30528183,LDS Enclaves
49055,2778,Wayne County,Utah,-10.51115911,-0.105111591,LDS Enclaves
49057,231236,Weber County,Utah,13.40059506,0.134005951,LDS Enclaves
50001,36821,Addison County,Vermont,1.471986095,0.014719861,Graying America
50003,37125,Bennington County,Vermont,0.597979798,0.005979798,Graying America
50005,31227,Caledonia County,Vermont,-3.183142793,-0.031831428,Graying America
50007,156545,Chittenden County,Vermont,7.523715226,0.075237152,College Towns
50009,6306,Essex County,Vermont,-6.121154456,-0.061211545,Graying America
50011,47746,Franklin County,Vermont,4.60771583,0.046077158,Rural Middle America
50013,6970,Grand Isle County,Vermont,4.634146341,0.046341463,Graying America
50015,24475,Lamoille County,Vermont,6.006128703,0.060061287,Graying America
50017,28936,Orange County,Vermont,1.178462814,0.011784628,Graying America
50019,27231,Orleans County,Vermont,0.594910213,0.005949102,Graying America
50021,61642,Rutland County,Vermont,-1.735829467,-0.017358295,Graying America
50023,59534,Washington County,Vermont,0.458561494,0.004585615,Graying America
50025,44513,Windham County,Vermont,3.127176331,0.031271763,Graying America
50027,56670,Windsor County,Vermont,1.911064055,0.019110641,Graying America
51001,33164,Accomack County,Virginia,0.750814136,0.007508141,Working Class Country
51003,98970,Albemarle County,Virginia,13.56471658,0.135647166,College Towns
51005,16250,Alleghany County,Virginia,-6.32,-0.0632,Working Class Country
51007,12690,Amelia County,Virginia,4.531126872,0.045311269,Working Class Country
51009,32353,Amherst County,Virginia,-3.233085031,-0.03233085,Rural Middle America
51011,14973,Appomattox County,Virginia,7.653776798,0.076537768,Working Class Country
51013,207627,Arlington County,Virginia,14.9383269,0.149383269,Urban Burbs
51015,73750,Augusta County,Virginia,5.067118644,0.050671186,Rural Middle America
51017,4731,Bath County,Virginia,-11.03360812,-0.110336081,Graying America
51019,68676,Bedford County,Virginia,15.70563224,0.157056322,Rural Middle America
51021,6824,Bland County,Virginia,-8.118405627,-0.081184056,Evangelical Hubs
51023,33148,Botetourt County,Virginia,1.35151442,0.013515144,Rural Middle America
51025,17434,Brunswick County,Virginia,-9.091430538,-0.090914305,African American South
51027,24098,Buchanan County,Virginia,-15.53240933,-0.155324093,Evangelical Hubs
51029,17146,Buckingham County,Virginia,-1.877989035,-0.01877989,Working Class Country
51031,54842,Campbell County,Virginia,1.557200686,0.015572007,Rural Middle America
51033,28545,Caroline County,Virginia,8.204589245,0.082045892,Exurbs
51035,30042,Carroll County,Virginia,-2.95253312,-0.029525331,Evangelical Hubs
51036,7256,Charles City County,Virginia,-6.656560088,-0.066565601,African American South
51037,12586,Charlotte County,Virginia,-8.398220245,-0.083982202,Evangelical Hubs
51041,316236,Chesterfield County,Virginia,15.27719804,0.15277198,Urban Burbs
51043,14034,Clarke County,Virginia,5.33703862,0.053370386,Exurbs
51045,5190,Craig County,Virginia,-5.741811175,-0.057418112,Rural Middle America
51047,46689,Culpeper County,Virginia,12.55756174,0.125575617,Exurbs
51049,10052,Cumberland County,Virginia,-3.750497413,-0.037504974,Graying America
51051,15903,Dickenson County,Virginia,-11.18656857,-0.111865686,Evangelical Hubs
51053,28001,Dinwiddie County,Virginia,-0.192850255,-0.001928503,Working Class Country
51057,11151,Essex County,Virginia,-4.950228679,-0.049502287,African American South
51059,1081726,Fairfax County,Virginia,6.340145286,0.063401453,Urban Burbs
51061,65203,Fauquier County,Virginia,11.91509593,0.119150959,Exurbs
51063,15279,Floyd County,Virginia,1.289351397,0.012893514,Rural Middle America
51065,25691,Fluvanna County,Virginia,6.064380522,0.060643805,Exurbs
51067,56159,Franklin County,Virginia,-2.995067576,-0.029950676,Rural Middle America
51069,78305,Frederick County,Virginia,16.74733414,0.167473341,Exurbs
51071,17286,Giles County,Virginia,-2.886729145,-0.028867291,Rural Middle America
51073,36858,Gloucester County,Virginia,5.027402464,0.050274025,Rural Middle America
51075,21717,Goochland County,Virginia,13.86010959,0.138601096,Exurbs
51077,15533,Grayson County,Virginia,-1.287581279,-0.012875813,Evangelical Hubs
51079,18403,Greene County,Virginia,11.6774439,0.116774439,Exurbs
51081,12243,Greensville County,Virginia,-6.959078657,-0.069590787,African American South
51083,36241,Halifax County,Virginia,-6.122899478,-0.061228995,African American South
51085,99863,Hanover County,Virginia,10.12987793,0.101298779,Exurbs
51087,306935,Henrico County,Virginia,8.94456481,0.089445648,Urban Burbs
51089,54151,Henry County,Virginia,-5.914941552,-0.059149416,Working Class Country
